class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.6814054250717163,0.38917839527130127,-0.7208453416824341,0.9999818801879883,0.6881154775619507,0.3693235516548157,-0.7019264698028564,0.9999665021896362,0.6921181678771973,0.3684556186199188,-0.701972246170044,0.9999595880508423,0.6956356167793274,0.3677169680595398,-0.7021822333335876,0.9999679327011108,0.674928605556488,0.3694959282875061,-0.6992055773735046,0.9999525547027588,0.6706799864768982,0.36833974719047546,-0.6992689371109009,0.9999347925186157,0.6672833561897278,0.3676372468471527,-0.6992405652999878,0.9999401569366455,0.7029396295547485,0.3665992021560669,-0.5566280484199524,0.9999474287033081,0.6644473671913147,0.3708283305168152,-0.5422223210334778,0.9998847246170044,0.6892153024673462,0.40594059228897095,-0.6635044813156128,0.9999889135360718,0.6742482781410217,0.40716904401779175,-0.6594419479370117,0.9999850988388062,0.7424896955490112,0.4738183617591858,-0.40946871042251587,0.99997878074646,0.6292604804039001,0.47507184743881226,-0.3919670581817627,0.9998549222946167,0.763473629951477,0.6204257607460022,-0.41815558075904846,0.9921076893806458,0.6101965308189392,0.6235378384590149,-0.40174269676208496,0.9710192084312439,0.7708138227462769,0.7427480220794678,-0.5103517174720764,0.9683436155319214,0.5995885133743286,0.746120810508728,-0.5035942196846008,0.9147287607192993,0.7811123728752136,0.7783716917037964,-0.5522491335868835,0.9246224164962769,0.5941400527954102,0.7767432928085327,-0.5435638427734375,0.8275461792945862,0.7710054516792297,0.778316855430603,-0.5806275606155396,0.9342256188392639,0.6023241281509399,0.7807587385177612,-0.5747200846672058,0.836606502532959,0.7654167413711548,0.7690160870552063,-0.5244495868682861,0.9178450107574463,0.6061629056930542,0.7713247537612915,-0.5192198753356934,0.8103366494178772,0.718380331993103,0.5743796229362488,0.0011452205944806337,0.9999561309814453,0.6569707989692688,0.5744265913963318,-0.000948765897192061,0.9999078512191772,0.7436063885688782,0.718275785446167,-0.39390257000923157,0.9847893714904785,0.6319915056228638,0.7089732885360718,-0.3572356402873993,0.9790318012237549,0.7347937822341919,0.9164543151855469,-0.13168707489967346,0.9792192578315735,0.6426219940185547,0.9070990681648254,-0.11175534874200821,0.9875891804695129,0.7277369499206543,0.9389066696166992,-0.11467090994119644,0.9016398191452026,0.6477157473564148,0.930521547794342,-0.09628497064113617,0.9051481485366821,0.7395026683807373,0.970616340637207,-0.29276350140571594,0.9692865610122681,0.6313831210136414,0.9619487524032593,-0.27750536799430847,0.9748356342315674
up,0.6835476160049438,0.342851459980011,-0.6868372559547424,0.9999832510948181,0.6900781393051147,0.32410499453544617,-0.6680070757865906,0.9999688267707825,0.6942662000656128,0.3238774240016937,-0.668017566204071,0.9999623894691467,0.6981532573699951,0.32338154315948486,-0.6681808233261108,0.9999701380729675,0.6766257882118225,0.32454580068588257,-0.6673902869224548,0.9999560117721558,0.6726428270339966,0.3245692849159241,-0.667472779750824,0.9999397993087769,0.6690298318862915,0.3245743215084076,-0.667466938495636,0.9999446868896484,0.7034647464752197,0.3258049786090851,-0.5300304293632507,0.9999510049819946,0.6652764081954956,0.32832634449005127,-0.527105450630188,0.9998940229415894,0.6914910674095154,0.3614758849143982,-0.633179783821106,0.9999897480010986,0.6757901906967163,0.36276528239250183,-0.6324478983879089,0.9999862909317017,0.7430163621902466,0.44509077072143555,-0.39491087198257446,0.9999799132347107,0.629398763179779,0.4418328106403351,-0.3800680637359619,0.9998654723167419,0.7636106610298157,0.590724527835846,-0.38034409284591675,0.9923148155212402,0.6105748414993286,0.5804612040519714,-0.3688936233520508,0.9725466966629028,0.7717475891113281,0.7185664772987366,-0.4502471387386322,0.9679116606712341,0.6033076643943787,0.717071533203125,-0.45445942878723145,0.9157036542892456,0.7812857627868652,0.7524372339248657,-0.48500052094459534,0.923215925693512,0.5958404541015625,0.7487686276435852,-0.488687127828598,0.8285759091377258,0.7716739773750305,0.7540313005447388,-0.5151350498199463,0.9327369332313538,0.6046807765960693,0.7501070499420166,-0.5218456387519836,0.8374140858650208,0.7665226459503174,0.7436423301696777,-0.46351781487464905,0.9164910316467285,0.6091376543045044,0.7392863631248474,-0.4699099063873291,0.8120250701904297,0.7184282541275024,0.5629988312721252,0.0012198571348562837,0.9999542832374573,0.6570181846618652,0.5615130662918091,-0.0010527486447244883,0.9999071359634399,0.7423527836799622,0.7234645485877991,-0.3196515142917633,0.9838687181472778,0.6332120895385742,0.7103094458580017,-0.30808883905410767,0.9789174795150757,0.735167384147644,0.9128456711769104,-0.12164323031902313,0.9790415167808533,0.6420167684555054,0.9070189595222473,-0.11122430860996246,0.9873267412185669,0.7286392450332642,0.936915397644043,-0.11108621209859848,0.8981110453605652,0.6475564241409302,0.9325070977210999,-0.09795450419187546,0.9015055894851685,0.7395191788673401,0.9696757197380066,-0.28443780541419983,0.968891978263855,0.6313811540603638,0.9616444110870361,-0.2733195722103119,0.9744463562965393
up,0.686934232711792,0.21914361417293549,-0.5090919733047485,0.9999836087226868,0.6936429738998413,0.20249541103839874,-0.49016469717025757,0.9999685883522034,0.697893500328064,0.20284587144851685,-0.49018797278404236,0.9999616742134094,0.7013735175132751,0.20319873094558716,-0.4903262257575989,0.9999695420265198,0.6800693273544312,0.20255805552005768,-0.488883912563324,0.9999569654464722,0.6761572360992432,0.2028980851173401,-0.4889766573905945,0.9999418258666992,0.6728490591049194,0.20355530083179474,-0.48902997374534607,0.999947190284729,0.7058103084564209,0.21139506995677948,-0.3666975200176239,0.9999487400054932,0.6686401963233948,0.21433614194393158,-0.36085471510887146,0.9998963475227356,0.6957241296768188,0.24040140211582184,-0.46218132972717285,0.9999901056289673,0.6783555746078491,0.2412186563014984,-0.4606211185455322,0.9999868869781494,0.7452658414840698,0.34816113114356995,-0.27034687995910645,0.9999731183052063,0.6313056945800781,0.3507193624973297,-0.2517968714237213,0.9998734593391418,0.7639917135238647,0.4986247718334198,-0.24283567070960999,0.9895738959312439,0.6145249605178833,0.5000119805335999,-0.21562035381793976,0.9724375605583191,0.772891104221344,0.6331510543823242,-0.2930523753166199,0.9366748929023743,0.6067718267440796,0.6354051828384399,-0.2747200131416321,0.9074303507804871,0.7817097902297974,0.6662256717681885,-0.3163125216960907,0.8834572434425354,0.5996938943862915,0.6684485673904419,-0.2982698082923889,0.8177940249443054,0.7733790874481201,0.6671938896179199,-0.34520286321640015,0.894575834274292,0.6067296862602234,0.6703035831451416,-0.330868124961853,0.8266595005989075,0.7683030962944031,0.6577088832855225,-0.30489471554756165,0.8786532878875732,0.6122169494628906,0.6581710577011108,-0.28875407576560974,0.8027783036231995,0.7202597260475159,0.5520496368408203,-0.0005808330606669188,0.9999319911003113,0.6585252285003662,0.5483539700508118,0.0005910430336371064,0.9998924732208252,0.7338718175888062,0.7160075902938843,-0.3204859495162964,0.9839033484458923,0.6425423622131348,0.7119112014770508,-0.30038750171661377,0.979289710521698,0.7356753349304199,0.9115171432495117,-0.14271077513694763,0.979375958442688,0.641904354095459,0.9070141911506653,-0.1258038580417633,0.9874800443649292,0.7298949956893921,0.9369643330574036,-0.1356063187122345,0.8941965699195862,0.6475266218185425,0.9332992434501648,-0.11724654585123062,0.8993295431137085,0.7392666935920715,0.9672088623046875,-0.3053617477416992,0.9693859219551086,0.632287859916687,0.9611965417861938,-0.2869104743003845,0.9748300909996033
up,0.7676554918289185,0.13028833270072937,-0.07779185473918915,0.9801112413406372,0.7657682299613953,0.1075880154967308,-0.0633770227432251,0.9758620858192444,0.7645917534828186,0.10706724226474762,-0.06348062306642532,0.9761698246002197,0.7630560994148254,0.10610013455152512,-0.06348033249378204,0.9823059439659119,0.7648727297782898,0.10801856964826584,-0.10151195526123047,0.9747555255889893,0.76319819688797,0.10804758220911026,-0.10150213539600372,0.9731796383857727,0.7612680196762085,0.10771239548921585,-0.10164238512516022,0.9766664505004883,0.744926929473877,0.10682735592126846,-0.002393533941358328,0.9718654155731201,0.7451934218406677,0.11044836044311523,-0.17230728268623352,0.9778578281402588,0.7622533440589905,0.14852914214134216,-0.05116384103894234,0.9773948788642883,0.7604005336761475,0.14704982936382294,-0.1001458540558815,0.9832143187522888,0.7216886878013611,0.21453846991062164,0.10248361527919769,0.9988291263580322,0.7286219000816345,0.22959306836128235,-0.25013893842697144,0.9996517300605774,0.7231809496879578,0.3753202259540558,0.11850355565547943,0.8909976482391357,0.7329685091972351,0.40617600083351135,-0.27661627531051636,0.9272433519363403,0.7398169040679932,0.49157145619392395,0.07667107880115509,0.8436212539672852,0.7428261041641235,0.5209391713142395,-0.242328479886055,0.847502589225769,0.7422055006027222,0.5351336002349854,0.0765957161784172,0.7960898280143738,0.7475317716598511,0.5633246898651123,-0.2749372720718384,0.7675144672393799,0.745367169380188,0.5350214242935181,0.05794301629066467,0.8060769438743591,0.7525390386581421,0.5583240985870361,-0.2681576907634735,0.7718959450721741,0.7441933155059814,0.5244396924972534,0.06533335149288177,0.7918233275413513,0.7499326467514038,0.5493656396865845,-0.2395569533109665,0.7441847920417786,0.7172241806983948,0.5038579702377319,0.1048489585518837,0.9994928240776062,0.7197060585021973,0.5074926018714905,-0.10500041395425797,0.9990928769111633,0.7285817265510559,0.673555314540863,0.21578601002693176,0.9021109938621521,0.7358413338661194,0.6685147881507874,-0.013283394277095795,0.9583333730697632,0.7246927618980408,0.8230825662612915,0.35561245679855347,0.9208880662918091,0.7161011695861816,0.84309983253479,0.15082615613937378,0.9693034291267395,0.7133826017379761,0.861936628818512,0.3655548393726349,0.8564181327819824,0.7018049359321594,0.8863926529884338,0.1635899394750595,0.8771746754646301,0.7601925134658813,0.855281412601471,0.32915157079696655,0.9328711032867432,0.7624731659889221,0.8716181516647339,0.10731110721826553,0.9565955996513367
up,0.8208781480789185,0.2406570464372635,-0.05572400242090225,0.9785848259925842,0.8186991810798645,0.22020107507705688,-0.050248436629772186,0.9757015109062195,0.8173314332962036,0.21921755373477936,-0.05031346529722214,0.9758490920066833,0.8156363368034363,0.21810001134872437,-0.05023689940571785,0.9814790487289429,0.8188714981079102,0.22032271325588226,-0.08158573508262634,0.9749826788902283,0.8178306818008423,0.21949060261249542,-0.08161626756191254,0.973269522190094,0.8165761828422546,0.21855631470680237,-0.08176315575838089,0.9767805337905884,0.7992428541183472,0.2169102132320404,-0.02211034670472145,0.9709445238113403,0.8021615743637085,0.2182684987783432,-0.16210854053497314,0.9779173135757446,0.8121838569641113,0.25784021615982056,-0.04004485905170441,0.976601243019104,0.8120770454406738,0.25744569301605225,-0.08067645132541656,0.9826701879501343,0.7310865521430969,0.30829739570617676,0.04683597385883331,0.9985389113426208,0.7620651125907898,0.31048962473869324,-0.21907129883766174,0.9996393322944641,0.7057963609695435,0.4201640188694,0.07213197648525238,0.816106379032135,0.7415569424629211,0.46115314960479736,-0.230402871966362,0.9137875437736511,0.7004361748695374,0.52405846118927,0.04070887342095375,0.7765266299247742,0.7365418672561646,0.5867517590522766,-0.1786290407180786,0.830894947052002,0.6966327428817749,0.5485305786132812,0.03655077517032623,0.7329559326171875,0.7314859628677368,0.619081437587738,-0.2050289660692215,0.751775860786438,0.7006508708000183,0.5486723184585571,0.020902812480926514,0.7425448298454285,0.7393101453781128,0.6183704137802124,-0.19773635268211365,0.7532656192779541,0.7023524045944214,0.5423083305358887,0.03193392604589462,0.7268891930580139,0.7389093637466431,0.6079459190368652,-0.1741088330745697,0.717822253704071,0.72999507188797,0.5203321576118469,0.08411111682653427,0.9993998408317566,0.742895781993866,0.5444002151489258,-0.08427394181489944,0.9990381002426147,0.7311180830001831,0.6741768717765808,0.1937222182750702,0.8365913033485413,0.7423145771026611,0.6790586709976196,0.07954736799001694,0.9459330439567566,0.7243613004684448,0.8334782123565674,0.34209364652633667,0.8667586445808411,0.7265918254852295,0.8429264426231384,0.26691386103630066,0.9458631277084351,0.71537184715271,0.8650887608528137,0.35502496361732483,0.8170039057731628,0.7208272814750671,0.8776942491531372,0.28344103693962097,0.8575401902198792,0.7570439577102661,0.8609654903411865,0.3235723078250885,0.9007498621940613,0.7630032300949097,0.8742806315422058,0.2424163818359375,0.939034640789032
up,0.8066161274909973,0.1724720150232315,-0.10552094131708145,0.9751637578010559,0.801837146282196,0.15099972486495972,-0.09122052788734436,0.9735058546066284,0.8006135821342468,0.15024212002754211,-0.09132689982652664,0.9739309549331665,0.7990517020225525,0.1492774486541748,-0.09133574366569519,0.9802393913269043,0.8014106750488281,0.15187013149261475,-0.12996232509613037,0.9713740348815918,0.800055980682373,0.15185098350048065,-0.1299731284379959,0.9692431092262268,0.7983606457710266,0.15166856348514557,-0.1300957351922989,0.9739799499511719,0.7838908433914185,0.15321065485477448,-0.027629908174276352,0.9688469767570496,0.7837955951690674,0.15603724122047424,-0.20026710629463196,0.9742603898048401,0.8007685542106628,0.19121305644512177,-0.07802564650774002,0.9735209941864014,0.7997055053710938,0.19037045538425446,-0.12782345712184906,0.9807111024856567,0.7355924844741821,0.25861209630966187,0.08356360346078873,0.9980676174163818,0.7526242733001709,0.2708243131637573,-0.2739611268043518,0.9995417594909668,0.7150920629501343,0.40829604864120483,0.09437016397714615,0.7355860471725464,0.7363101243972778,0.43485623598098755,-0.2928547263145447,0.8973509073257446,0.7232027053833008,0.5376616716384888,0.03433459252119064,0.7009359002113342,0.7387754321098328,0.5662792921066284,-0.2656981348991394,0.8097600340843201,0.728431761264801,0.5725831389427185,0.03038477525115013,0.6626712679862976,0.736807644367218,0.593319296836853,-0.30003485083580017,0.7356242537498474,0.7266222834587097,0.569281280040741,0.008915454149246216,0.6713288426399231,0.7427178621292114,0.5895700454711914,-0.2961249053478241,0.7339058518409729,0.7241799831390381,0.5567165017127991,0.021020155400037766,0.6573644280433655,0.7419313788414001,0.58122318983078,-0.2641189992427826,0.6933556795120239,0.7149943113327026,0.5200410485267639,0.11172179877758026,0.9990071058273315,0.712352991104126,0.5304504632949829,-0.11175163090229034,0.9984294176101685,0.7361956834793091,0.6478624939918518,0.18171435594558716,0.7658302783966064,0.7361520528793335,0.6490899324417114,-0.045861177146434784,0.9344875812530518,0.725218653678894,0.8121366500854492,0.2975226044654846,0.8043857216835022,0.7202578186988831,0.8404992818832397,0.09606465697288513,0.9299800395965576,0.7116135954856873,0.8333162069320679,0.3048684597015381,0.7709988951683044,0.7095226049423218,0.8820329308509827,0.10636158287525177,0.846868634223938,0.761003851890564,0.8457797765731812,0.2707872688770294,0.8576227426528931,0.7696696519851685,0.8731348514556885,0.04684668779373169,0.9234675765037537
down,0.700687050819397,0.3999520242214203,-0.7215351462364197,0.9776459336280823,0.7063602805137634,0.3796929121017456,-0.7073384523391724,0.9761523604393005,0.7105133533477783,0.3777421712875366,-0.7073653340339661,0.976534903049469,0.7144914865493774,0.37571173906326294,-0.7075904607772827,0.9822128415107727,0.6942521333694458,0.37919357419013977,-0.7041617631912231,0.9742324948310852,0.6898564100265503,0.3776201903820038,-0.7041982412338257,0.9723133444786072,0.685975193977356,0.37554770708084106,-0.7041281461715698,0.976576030254364,0.7200899720191956,0.3688866198062897,-0.5723906755447388,0.9719597101211548,0.6828920841217041,0.3727029263973236,-0.5546099543571472,0.9768277406692505,0.707274317741394,0.41842782497406006,-0.666069507598877,0.9761679172515869,0.6932426691055298,0.4191769063472748,-0.6610054969787598,0.9826384782791138,0.7405728101730347,0.4656853973865509,-0.4141141474246979,0.9982602596282959,0.6458739042282104,0.45756882429122925,-0.3968672752380371,0.9995807409286499,0.7583304643630981,0.615905225276947,-0.4132366180419922,0.7616180181503296,0.6271741390228271,0.6042309403419495,-0.3806324601173401,0.9045248627662659,0.7618715763092041,0.7410218715667725,-0.49950337409973145,0.7294995188713074,0.6165934205055237,0.731914758682251,-0.47065457701683044,0.8234460353851318,0.7674300074577332,0.7712790369987488,-0.5404742360115051,0.6929513812065125,0.6073877811431885,0.7641226649284363,-0.5111933946609497,0.751650869846344,0.7596094608306885,0.7734507322311401,-0.5690819025039673,0.7011625170707703,0.6162284016609192,0.7661022543907166,-0.5443020462989807,0.7509397268295288,0.756011962890625,0.7616904377937317,-0.5136630535125732,0.6878266930580139,0.6214586496353149,0.75907963514328,-0.4871971011161804,0.7130768895149231,0.716846764087677,0.5601096153259277,0.008879517205059528,0.9991048574447632,0.6709728240966797,0.5606396198272705,-0.008727842010557652,0.9985831379890442,0.7369061708450317,0.7033341526985168,-0.31004586815834045,0.7865883111953735,0.6485486030578613,0.7034111022949219,-0.2948923408985138,0.9383851289749146,0.7296426892280579,0.8974347710609436,-0.12390924990177155,0.8216744065284729,0.6510922312736511,0.8946968913078308,-0.08966235816478729,0.9346054196357727,0.7184569239616394,0.9225088953971863,-0.1146957129240036,0.7787090539932251,0.6579042077064514,0.9221514463424683,-0.07758796960115433,0.8501661419868469,0.7500386238098145,0.9559151530265808,-0.2923925817012787,0.8683383464813232,0.6400755643844604,0.9506741762161255,-0.2411201000213623,0.9276877045631409
down,0.6900815367698669,0.410902738571167,-0.6842325329780579,0.9798799753189087,0.6958285570144653,0.38955405354499817,-0.6688779592514038,0.9785341024398804,0.699604868888855,0.38854196667671204,-0.6688992977142334,0.9788784980773926,0.7029964923858643,0.3870611786842346,-0.6691086292266846,0.983988881111145,0.6828280091285706,0.3889716565608978,-0.6662982702255249,0.9768050909042358,0.6781200170516968,0.38715022802352905,-0.6663333177566528,0.9750769138336182,0.6740759015083313,0.38542890548706055,-0.6662563681602478,0.9789125323295593,0.7092280387878418,0.381669819355011,-0.5391995310783386,0.974760890007019,0.6710606813430786,0.3831622302532196,-0.5247142314910889,0.9791384339332581,0.6962860822677612,0.426443874835968,-0.631873607635498,0.978550136089325,0.6824500560760498,0.4272560179233551,-0.6278005838394165,0.9843730926513672,0.7415734529495239,0.4814278185367584,-0.39113444089889526,0.998433530330658,0.6349846124649048,0.4761981964111328,-0.37511056661605835,0.9996122121810913,0.7626960873603821,0.6332107186317444,-0.3770543932914734,0.7850415706634521,0.6180951595306396,0.6201010346412659,-0.3588619530200958,0.910783588886261,0.7682849168777466,0.7572556138038635,-0.44630494713783264,0.7553855776786804,0.6064597964286804,0.7499876022338867,-0.4309343695640564,0.8355556130409241,0.7755427360534668,0.7881820797920227,-0.4816366732120514,0.7204875349998474,0.5981570482254028,0.7847354412078857,-0.46737346053123474,0.765355110168457,0.7688547372817993,0.7900682091712952,-0.5098780393600464,0.7282775044441223,0.6076732873916626,0.7864627242088318,-0.49770793318748474,0.765632688999176,0.7651844024658203,0.7804133296012878,-0.4596622884273529,0.7157222628593445,0.6123914122581482,0.7787320613861084,-0.4458821713924408,0.7304854393005371,0.7169443368911743,0.5706756114959717,-0.0013307906920090318,0.9991926550865173,0.6631047129631042,0.5692154765129089,0.0014614008832722902,0.9987212419509888,0.7374206781387329,0.7185154557228088,-0.30880096554756165,0.8057318329811096,0.6372920870780945,0.7129966616630554,-0.2977482080459595,0.9426126480102539,0.7323742508888245,0.9079280495643616,-0.1206720694899559,0.8377158641815186,0.6428643465042114,0.9010805487632751,-0.0991591364145279,0.9395800828933716,0.7231720685958862,0.9314780235290527,-0.11064088344573975,0.7876838445663452,0.6507939100265503,0.9278040528297424,-0.0873483195900917,0.8551625609397888,0.745468258857727,0.9689093828201294,-0.2771078944206238,0.8786571025848389,0.6306021213531494,0.9624741673469543,-0.24494051933288574,0.9323733448982239
down,0.6879429221153259,0.43918275833129883,-0.6647337079048157,0.9818892478942871,0.6933213472366333,0.4188787639141083,-0.6511937379837036,0.9806753396987915,0.6972283124923706,0.4169890582561493,-0.6512107849121094,0.980985164642334,0.7011748552322388,0.4149996042251587,-0.6514246463775635,0.98558509349823,0.6810735464096069,0.4196520447731018,-0.6483594179153442,0.979116678237915,0.6766625046730042,0.4180293679237366,-0.6483911871910095,0.9775592684745789,0.672800600528717,0.416597455739975,-0.6483396291732788,0.9810100197792053,0.7089325189590454,0.41045713424682617,-0.5291154980659485,0.9772787094116211,0.6694628000259399,0.4137660264968872,-0.513771653175354,0.9812101125717163,0.6943786144256592,0.45465442538261414,-0.6147160530090332,0.9806933999061584,0.6815828084945679,0.4563237130641937,-0.6104027032852173,0.9859331250190735,0.7429777979850769,0.5069440007209778,-0.38713565468788147,0.9985882639884949,0.6349017024040222,0.5002999901771545,-0.3732268214225769,0.9996299743652344,0.76153564453125,0.6638914942741394,-0.38381439447402954,0.8057062029838562,0.6184662580490112,0.6580954194068909,-0.36554190516471863,0.9151217937469482,0.7697364091873169,0.7808203101158142,-0.45228224992752075,0.7780122756958008,0.6068947911262512,0.7796705365180969,-0.4376316964626312,0.8435190320014954,0.7775453329086304,0.8154834508895874,-0.4875723421573639,0.7440170049667358,0.597127377986908,0.8123586177825928,-0.47367778420448303,0.7725896239280701,0.7699853777885437,0.8170266151428223,-0.5141957402229309,0.7516756653785706,0.6050326228141785,0.8169867396354675,-0.5016468167304993,0.774228036403656,0.766484797000885,0.8072638511657715,-0.46514764428138733,0.7399014234542847,0.612058699131012,0.8077884316444397,-0.4517025947570801,0.7426415085792542,0.7170833349227905,0.5823361873626709,-0.0012017437256872654,0.9992711544036865,0.660956621170044,0.5800968408584595,0.0013168224832043052,0.99884432554245,0.7406748533248901,0.71803879737854,-0.32257339358329773,0.8213456869125366,0.6332441568374634,0.7124430537223816,-0.3221455216407776,0.9451717734336853,0.733309268951416,0.9103934168815613,-0.12857931852340698,0.8508415222167969,0.6424094438552856,0.903486967086792,-0.11894271522760391,0.9432070255279541,0.7245498895645142,0.9384747743606567,-0.11727160215377808,0.7925136089324951,0.6509358882904053,0.9314858317375183,-0.10552356392145157,0.8574718236923218,0.742171585559845,0.9711633324623108,-0.2790292799472809,0.8861418962478638,0.6311780214309692,0.9644701480865479,-0.2612994611263275,0.9354756474494934
down,0.8186359405517578,0.2863852083683014,-0.0247068852186203,0.9831590056419373,0.816257655620575,0.26369693875312805,-0.01258817594498396,0.9822742938995361,0.8149625658988953,0.2620846927165985,-0.012667039409279823,0.9825601577758789,0.8135048747062683,0.2604258060455322,-0.01261716615408659,0.9867954254150391,0.816075325012207,0.264009952545166,-0.048540472984313965,0.9807814955711365,0.8147801160812378,0.26275336742401123,-0.048580653965473175,0.9792559742927551,0.8132734298706055,0.2612982988357544,-0.04870343953371048,0.9825157523155212,0.797747015953064,0.2571635842323303,0.029680419713258743,0.9790025353431702,0.7984094023704529,0.25655725598335266,-0.13180570304393768,0.9827635884284973,0.8096463084220886,0.2997664213180542,-0.00606617983430624,0.9820727109909058,0.8092514872550964,0.29902493953704834,-0.05254833772778511,0.9869363903999329,0.7466529011726379,0.34731775522232056,0.10370825231075287,0.9986122846603394,0.7494369745254517,0.3473576307296753,-0.21496260166168213,0.9996418952941895,0.71550452709198,0.48406118154525757,0.09739871323108673,0.7276155352592468,0.7288630604743958,0.5074965357780457,-0.23656316101551056,0.8843231201171875,0.7248655557632446,0.5975238680839539,0.022161338478326797,0.7069399356842041,0.724582314491272,0.6181561946868896,-0.17923760414123535,0.8146313428878784,0.7280533909797668,0.6250376105308533,0.0137233417481184,0.6786840558052063,0.7228202223777771,0.6533615589141846,-0.20344555377960205,0.7475925087928772,0.7315880060195923,0.6235097646713257,-0.0028776691760867834,0.6859625577926636,0.7303074598312378,0.6486524939537048,-0.19649037718772888,0.7463043928146362,0.7297122478485107,0.6150089502334595,0.010719413869082928,0.674281656742096,0.7286372780799866,0.6397789716720581,-0.17503002285957336,0.7075984477996826,0.7233373522758484,0.5799798369407654,0.09491433203220367,0.9992700815200806,0.7153054475784302,0.5813598036766052,-0.09503570199012756,0.9989168643951416,0.7530115842819214,0.668302595615387,0.12372513860464096,0.7509573101997375,0.7230893969535828,0.656212568283081,-0.20501665771007538,0.9366609454154968,0.7323027849197388,0.8205273151397705,0.15488949418067932,0.8122960925102234,0.7218462824821472,0.8402715921401978,-0.12641772627830505,0.9317320585250854,0.721028208732605,0.8491939306259155,0.15420272946357727,0.7701767683029175,0.7096244096755981,0.867012619972229,-0.1208479255437851,0.8514958620071411,0.7578197121620178,0.8522939085960388,0.10320242494344711,0.8698468804359436,0.7627794146537781,0.8823131322860718,-0.20158281922340393,0.931073009967804
